id,song,artist,album,year,i,j,k,disruption
"12934","09 - Ingazeira do Norte.mp3", "Gerson Filho","[1987] - 1987 - Gerson Filho - A Seleção de Ouro (Forró em vinil)","1987",2,197,1236,-0.135889
"3503","02 fofoca de artista.mp3", "Joci Batista","[1972] - Joci Batista - 1972 - Fofoca de artista (Forró em vinil)","1972",9,93,516,-0.135922
"19484","07 Chora Bananeira.wma", "Silvério Pessoa","[2000] - Silvério Pessoa - 2000 - Bate o mancá (Forró em vinil)","2000",1,158,996,-0.135931
"1773","06 xaxado bossa nova.mp3", "Trio Nordestino","[1966] - Trio Nordestino - 1966 - O troféu é nosso (Forró em vinil)","1966",20,133,678,-0.135981
"6455","09 Saudade medonha.mp3", "Ary Lobo","[1977] - Ary Lobo - 1977 - Cria juízo mulher (Forró em vinil)","1977",7,120,704,-0.135981
"17377","11 - Em Mulher Não Se Bate Nem Com Uma Flor.mp3", "Sirano","[1995] - Sirano - 1995 - Cabra Namorador (Forró em vinil)","1995",1,227,1434,-0.135981
"7655","04 galope razante.mp3", "Amelinha","[1979] - Amelinha - 1979 - Frevo mulher (Forró em vinil)","1979",3,327,2051,-0.136077
"4861","11 retrato de um forró.mp3", "Luiz Gonzaga","[1974] - Luiz Gonzaga - 1974 - O fole roncou (Forró em vinil)","1974",8,31,130,-0.136095
"8414","10 - Minha Vergonha.mp3", "Abdias","[1980] - Abdias - 1980 - Do jeito que meu Pai tocava (Forró em vinil)","1980",8,311,1907,-0.136119
"14703","01 OS 3 DO NORDESTE - POUT-POURRI - TÁ TÁ - Recado a são joão - Fazenda nova - vou botar outra em seu lugar.mp3", "Os 3 do nordeste","[1990] - Os 3 do nordeste - 1990 - No clima do forró (Forró em vinil)","1990",1,247,1559,-0.136137
"890","04 Serrote Agudo.mp3", "Luiz Gonzaga","[1962] - Luiz Gonzaga - 1962 - Ô Véio Macho (Forró em vinil)","1962",7,62,335,-0.136139
"8117","04. Deus disse assim.mp3", "Osvaldo Oliveira","[1979] - Osvaldo Oliveira - 1979 - Voltei pra ficar (Forró em vinil)","1979",1,256,1616,-0.136145
"11245","07 - O bom da vida.mp3", "Os Filhos do Nordeste","[1983] - Os Filhos do Nordeste - 1983 - No balanço do forró (Forró em vinil)","1983",2,280,1759,-0.136208
"1086","07 Pisa no Pilão.mp3", "Luiz Gonzaga","[1963] - Luiz Gonzaga - 1963 - Pisa no Pilão (Forró em vinil)","1963",5,46,250,-0.136213
"4971","01 - Bailinho Bão.mp3", "Orlandinho e Zé Cupido","[1974] - Orlandinho e Zé Cupido - 1974 - 8 Baixos X 120 (Forró em vinil)","1974",2,301,1892,-0.136219
"11148","11 - BICHO CANTADOR.mp3", "Genival Lacerda","[1983] - Genival Lacerda - 1983 - Presente de nordestino (Forró em vinil)","1983",2,283,1777,-0.136275
"14130","05. Sem Saída.mp3", "Elba Ramalho","[1989] - Elba Ramalho - 1989 - Popular Brasileira (Forró em vinil)","1989",8,258,1568,-0.136314
"814","01 - Meu Herdeiro.mp3", "Avelina","[1962] - Avelina - 1962 - Coisas do sertão (Forro em vinil)","1962",5,74,427,-0.136364
"16387","12 Nada pra depois.mp3", "Assisão","[1994] - Assisão - 1994 - Cigano forrozeiro (Forró em vinil)","1994",4,7,11,-0.136364
"7166","04 - Êta dor enjoada.mp3", "ForroKimbo","[1978] - ForroKimbo - 1978 - Explosão (Forró em vinil)","1978",1,400,2525,-0.136364
"6944","12 tempero bom.mp3", "Azulão da Bahia","[1978] - 1978 - Azulão da Bahia - Xodó alagoano (Forró em vinil)","1978",1,7,36,-0.136364
"22300","14 Faixa 14.mp3", "Correia dos oito baixos","[2007] - Correia dos oito baixos - 2007 - Esse sim, faz forró (Forró em vinil)","2007",1,4,17,-0.136364
"2081","Lado A - 06 - Nega Rita.mp3", "Zenilton","[1967] - Zenilton - 1967 - Chote dos Cabeludos (Forró em vinil)","1967",7,149,885,-0.136407
"3003","10- Baixo de prata.mp3", "Abdias","[1971] - Abdias - 1971 - Oito baixos pra frente (Forró em vinil)","1971",6,303,1868,-0.136426
"633","02 Papa goiaba.mp3", "Luiz Wanderley","[1961] - 1961 - Luiz Wanderley - O forró do Wanderley (Forró em vinil)","1961",1,47,289,-0.136499
"11978","04 recordação do pará.mp3", "Buzil","[1985] - Buzil - 1985 - Lá vai forró (Forró em vinil)","1985",4,44,245,-0.136519
"6522","01 Aprendi xaxá.mp3", "Clemilda","[1977] - Clemilda - 1977 - Clemilda (Forró em vinil)","1977",2,70,426,-0.136546
"4553","04 - 8 Baixos no Baião.mp3", "Bastinho Calixto (Forró em vinil)","[1974] - 1974 - Bastinho Calixto (Forró em vinil)","1974",25,325,1847,-0.136550
"8398","05 Vida maneira.mp3", "Zé Paraíba","[1980] - 1980 - Zé Paraíba - Receita do Zé (Forró em vinil)","1980",2,129,799,-0.136559
"7680","04 Valsa para as mamães.mp3", "Arlindo Bettio","[1979] - Arlindo Bettio - 1979 - O sanfoneiro mais alegre do Brasil IV (Forró em vinil)","1979",3,34,190,-0.136564
"5149","04 - Côco de Itambé.wma", "Bezerra da Silva","[1975] - 1975 - Bezerra da Silva - O rei do côco vol 1 (Forro em vinil)","1975",4,318,1977,-0.136581
"3405","06 Forró alegre.mp3", "Baianinho da Sanfona","[1972] - Baianinho da Sanfona - 1972 - Forró sem briga (Forró em vinil)","1972",6,331,2042,-0.136612
"13897","01 - Só o Mie.mp3", "Sirano","[1988] - Sirano - 1988 - Bom à bessa (Forró em vinil)","1988",1,123,769,-0.136618
"1215","05 - Mare Vai.mp3", "Jackson do Pandeiro","[1964] - Jackson do Pandeiro - 1964 - E vamos nós (Forró em vinil)","1964",29,101,397,-0.136622
"12204","03-Sandra.mp3", "Sivuca","[1985] - Sivuca - 1985 - Chiko`s bar (Forró em vinil)","1985",1,159,996,-0.136678
"7590","08 Forrock.mp3", "Jacinto Limeira","[1979] - 1979 - Jacinto Limeira - Forró no escurinho (Forró em vinil)","1979",12,85,437,-0.136704
"3070","02 Mulé traidera.mp3", "Coronel Ludugero","[1971] - Coronel Ludugero - 1971 - Muita saudade (Forró em vinil)","1971",1,363,2283,-0.136759
"5297","Candango Do Ypê - 6 - Carimbó Da Madrugada.mp3", "Candango do Ipê","[1975] - Candango do Ipê - 1975 - Carimbó (forró em vinil)","1975",1,30,181,-0.136792
"8304","01 Tijolo cru.mp3", "Zé do X","[1979] - Zé do X - 1979 - Forró fofinho (Forró em vinil)","1979",1,251,1574,-0.136911
"8469","01 - O chapéu da minha tia.mp3", "Assisão","[1980] - Assisão - 1980 - Carga de brasa (Forró em vinil)","1980",1,304,1908,-0.136918
"21529","03 Você não me esqueceu.mp3", "Jorge de Altinho","[2005] - Jorge de Altinho - 2005 - Coração Nordestino (Forró em vinil)","2005",2,415,2599,-0.136936
"3899","02 20 quilos de forró.mp3", "Bastinho Calixto","[1973] - Bastinho Calixto - 1973 - O mais jovem 8 baixo (Forró em vinil)","1973",8,121,696,-0.136970
"1651","12- Deixa a onda passar.mp3", "Ary Lobo","[1966] - Ary Lobo - 1966 - Quem é o campeão (Forró em vinil)","1966",5,138,828,-0.136972
"11628","02-Despedida.mp3", "Erivaldo de Carira","[1984] - Erivaldo de Carira - 1984 - Forró a brasileira (Forró em vinil)","1984",1,11,61,-0.136986
"19394","05 Sanfoneiro alegria do povo.mp3", "J. Sobrinho","[2000] - J. Sobrinho - 2000 - São João da Bahia é assim (Forró em vinil)","2000",1,386,2423,-0.137011
"5177","02 - Baião em Cajazeiras.mp3", "Zé Paraíba","[1975] - 1975 - Zé Paraíba - Forró de latada (Forró em vinil)","1975",4,142,861,-0.137041
"7705","06 Relampiou.mp3", "Azulão","[1979] - Azulão - 1979 - Vaqueiro varão (Forró em vinil)","1979",17,366,2161,-0.137186
"2878","11 Largo do pelourinho.mp3", "Marinês","[1970] - Marinês - 1970 - Sonhando com meu bem (Forró em vinil)","1970",9,99,548,-0.137195
"1408","12 Lamento de vaqueiro.mp3", "Zé do Baião","[1965] - 1965 - Zé do Baião - Forró dos namorados (Forró em vinil)","1965",6,48,252,-0.137255
"14990","09 Que nem vem vem.mp3", "Flávio José","[1991] - Flávio José - 1991 - Cheiro de forró (Forró em vinil)","1991",2,156,964,-0.137255
"9904","10 - pagode quente.mp3", "Trio Nordestino","[1981] - Trio Nordestino - 1981 - O bicho bom (forro em vinil)","1981",1,15,86,-0.137255
"16576","10. Swing e forró.mp3", "Geovani Jr","[1994] - Geovani Jr - 1994 - Boatos (Forró em vinil)","1994",1,54,331,-0.137306
"15803","07 - Alegria de Vaqueiro.mp3", "Chico Justino","[1993] - Chico Justino - 1993 - Toque nordestino (Forró em vinil)","1993",1,47,287,-0.137313
"12259","05 - Meu Chapéu é de Couro de Gado.mp3", "Trio Cajueiro","[1985] - Trio Cajueiro - 1985 - Bicho bom, quem não quer (Forró em vinil)","1985",2,272,1692,-0.137335
"12882","04 vendedor de frutas.mp3", "Zenilton","[1986] - Zenilton - 1986 - Comilho cru (Forró em vinil)","1986",1,108,670,-0.137356
"15342","10 jangadeiro.mp3", "Cezar do acordeon","[1992] - Cezar do acordeon - 1992 - Chegou o tocador (Forró em vinil)","1992",1,346,2164,-0.137395
"9264","09 Ferreirinha na Viola (adpt.Francisco Nepomuceno).mp3", "Caçulinha","[1981] - Caçulinha - 1981 - Clássicos do Sertão (Forró em vinil)","1981",1,251,1567,-0.137438
"20190","11 Praiana.mp3", "Forróçacana","[2002] - 2002 - Forróçacana - Forróçacana (Forró em vinil)","2002",21,455,2681,-0.137472
"7720","06 Discotheque som da gota.mp3", "Bastinho Calixto","[1979] - Bastinho Calixto - 1979 - De volta pra Iracema (Forró em Vinil)","1979",3,390,2422,-0.137478
"8317","01 adão e eva.mp3", "Benicio Guimarães (Forró em vinil)","[1980] - 1980 - Benicio Guimarães (Forró em vinil)","1980",3,25,132,-0.137500
"18384","20 Depois do forro.mp3", "Assisão","[1998] - Assisão - 1998 - Raízes nordestinas (Forro em vinil)","1998",3,280,1731,-0.137537
"7647","04 São João é festa pra se brincar.mp3", "Albérico Sá","[1979] - Albérico Sá - 1979 - Compacto duplo(Forró em vinil)","1979",2,367,2284,-0.137580
"2120","09 - O mundo girou.mp3", "O mundo girou com Luiz Wanderley","[1968] - 1968 - O mundo girou com Luiz Wanderley","1968",1,46,280,-0.137615
"8411","02 - Forró do Marcelão.mp3", "Abdias","[1980] - Abdias - 1980 - Do jeito que meu Pai tocava (Forró em vinil)","1980",20,328,1890,-0.137623
"14512","08 Aqui tem forró - Forró fricote.mp3", "Marinalva","[1990] - 1990 - Marinalva - Pra lá de bom (Forró em vinil)","1990",41,286,1453,-0.137640
"6766","09 campo formoso.mp3", "Oswaldinho","[1977] - Oswaldinho - 1977 - forro pop (Forró em vinil)","1977",1,330,2059,-0.137657
"13097","03 Coisas que não tolero.mp3", "Cícero Freire","[1987] - Cícero Freire - 1987 - Pastel da japonesa (Forró em vinil)","1987",2,210,1299,-0.137657
"2018","02.Maxixe sertanejo.mp3", "Pereirinha","[1967] - Pereirinha - 1967 -  Sao Joao de outrora (Forró em vinil)","1967",1,39,236,-0.137681
"20189","14 Forró da malagueta.mp3", "Forróçacana","[2002] - 2002 - Forróçacana - Forróçacana (Forró em vinil)","2002",6,415,2549,-0.137710
"17199","05 Feira de sonhos.mp3", "Maciel Melo","[1995] - Maciel Melo - 1995 - Alegria de nós dois (Forró em vinil)","1995",1,51,311,-0.137741
"14231","10 Senhora Aparecida.mp3", "João Gonçalves","[1989] - João Gonçalves - 1989 - Mulher avião (Forró em vinil)","1989",1,32,192,-0.137778
"19924","04 - Merengue com forró.mp3", "Nando Cordel","[2001] - Nando Cordel - 2001 - Bote fé (Forró em vinil)","2001",4,156,943,-0.137806
"7479","06 cavalo do cão.mp3", "Venâncio e os baianos de Aracajú","[1978] - Venâncio e os baianos de Aracajú - 1978 - Brasil com S (Forró em vinil)","1978",2,80,484,-0.137809
"5419","04 Dança cirandeiro.mp3", "Jacinto Silva","[1975] - Jacinto Silva - 1975 - O que é meu é teu (Forró em vinil)","1975",1,44,267,-0.137821
"1293","Luiz Gonzaga - Não foi surpresa.mp3", "Luiz Gonzaga","[1964] - Luiz Gonzaga - 1964 - Sanfona do Povo (Forró em vinil)","1964",5,80,459,-0.137868
"1298","Luiz Gonzaga - Fole gemedor.mp3", "Luiz Gonzaga","[1964] - Luiz Gonzaga - 1964 - Sanfona do Povo (Forró em vinil)","1964",14,97,491,-0.137874
"1640","10- SaÌ Lica de MarajoÌ.mp3", "Ary Lobo","[1966] - Ary Lobo - 1966 - Quem é o campeão (Forró em vinil)","1966",21,157,808,-0.137931
"535","Lado A - Meu navio anda no mar (Luiz Queiroga).mp3", "Luiz Queiroga e Conjunto Tipico Mocambo","[1960] - Luiz Queiroga e Conjunto Tipico Mocambo - 1960 - 78RPM (Forró em vinil)","1960",7,59,311,-0.137931
"2610","06 Coco na ponta do pé.mp3", "Trio Nordestino","[1969] - Trio Nordestino - 1969 - Trio Nordestino (Forró em vinil)","1969",5,13,40,-0.137931
"8314","04 festa dos animais.mp3", "Benicio Guimarães (Forró em vinil)","[1980] - 1980 - Benicio Guimarães (Forró em vinil)","1980",1,9,48,-0.137931
"9522","08 quem tem um não tem nenhum.mp3", "Jackson do Pandeiro","[1981] - Jackson do Pandeiro - 1981 - Isso é que é forró (Forró em vinil)","1981",1,9,48,-0.137931
"2044","09. Araponga.mp3", "Severino Januário","[1967] - Severino Januário - 1967 - Pagode sertanejo (Forró em vinil)","1967",1,9,48,-0.137931
"13598","10 - Batuque do Índio.mp3", "Gerson Filho","[1988] - 1988 - Gerson Filho - Flor do Sertão (Forró em vinil)","1988",22,328,1868,-0.137962
"18600","06 - Hoje a muda fala.mp3", "Gaviões do Forró","[1998] - Gaviões do Forró - 1998 - No capricho (Forró em vinil)","1998",13,50,205,-0.138060
"6446","02 o bom tocador.mp3", "Anastácia","[1977] - Anastácia - 1977 - É só pena que voa (Forró em vinil)","1977",4,316,1939,-0.138114
"17448","08 - Nega bonitinha.mp3", "Zé Duarte","[1995] - Zé Duarte - 1995 - Gostoso demais (Forró em vinil)","1995",4,197,1196,-0.138153
"12212","03-Vai Passar.mp3", "Sivuca","[1985] - Sivuca - 1985 - Rendez-vous in Rio - Toots, Sylvia, Sivuca (Forró em vinil)","1985",2,258,1593,-0.138154
"2113","04 - Rosário de amargura.mp3", "O mundo girou com Luiz Wanderley","[1968] - 1968 - O mundo girou com Luiz Wanderley","1968",1,39,235,-0.138182
"14515","02 Se meu bem não chegar.mp3", "Marinalva","[1990] - 1990 - Marinalva - Pra lá de bom (Forró em vinil)","1990",3,324,1995,-0.138243
"6787","01 Adeus Mariana.mp3", "Pedro Raimundo","[1977] - Pedro Raimundo - 1977 - Adeus Mariana (Forró em vinil)","1977",2,320,1978,-0.138261
"2334","Sanfoneiro bom é 07 Mesmo que queijo.mp3", "Zé Calixto","[1968] - Zé Calixto - 1968 - Sanfoneiro bom é (Forró em vinil)","1968",7,177,1045,-0.138324
"15793","07. Madeira Mamoré_De Terezina a São Luiz_Capital da Ilha.mp3", "Carlos André","[1993] - Carlos André - 1993 - Para recordar e xamegar (Forró em vinil)","1993",3,201,1227,-0.138365
"15959","10 Súplica nordestina.mp3", "J. Sobrinho","[1993] - J. Sobrinho - 1993 - Resgate nordestino (Forró em vinil)","1993",1,206,1274,-0.138420
"2867","12 A Cor do Pano.mp3", "Marinalva","[1970] - Marinalva - 1970 - Eu também sou de lá (Forró em vinil)","1970",6,203,1214,-0.138440
"2996","02- Seu dia chegará.mp3", "Abdias","[1971] - Abdias - 1971 - Oito baixos pra frente (Forró em vinil)","1971",10,199,1156,-0.138462
"11991","07 Olho de seca pimenteira.mp3", "Carlos Nascimento","[1985] - Carlos Nascimento - 1985 - Carlos Nascimento (Forró em vinil)","1985",3,12,50,-0.138462
"21242","13 Seu Lourenço No Vinho.mp3", "NicolasKrassik","[2004] - NicolasKrassik - 2004 - Na Lapa (Forró em vinil)","2004",2,65,388,-0.138462
"532","Julinho - 07 Trem da bicharada - chôro(Baiano da Rebeca).mp3", "Julinho e seus candangos","[1960] - Julinho e seus candangos - 1960 - Nordeste Alegre (Forró em vinil)","1960",1,78,477,-0.138489
"9912","12- Homenagem a Padre Cicero.mp3", "Trio Siridó","[1981] - Trio Siridó - 1981 - Até o dia amainsá (Forró em vinil)","1981",1,33,197,-0.138528
"5599","06 - Mulato malandrinho.mp3", "Sabino do acordeon","[1975] - Sabino do acordeon - 1975 - Forró paraíbano (Forró em vinil)","1975",2,85,512,-0.138564
"12823","9 - NÓ EM PINGO D'ÁGUA.mp3", "Pinto do Acordeon","[1986] - Pinto do Acordeon - 1986 - Me botando pra roer (Forró em vinil)","1986",1,302,1869,-0.138582
"1512","04 Sou Retirante.mp3", "Marinês","[1965] - Marinês - 1965 - Maria coisa (Forró em vinil)","1965",3,17,81,-0.138614
"5284","BROTO DO ROJÃO - B01 - FAZENDA DO QUEBRA GALHO.mp3", "Broto do Rojão","[1975] - Broto do Rojão - 1975 - Abraço ao meu povo (Forró em vinil)","1975",1,346,2141,-0.138666
"13762","02 - Chamego bom.mp3", "Eliane","[1988] - Eliane - 1988 - Coração Fala Mais Alto (Forró em vinil)","1988",3,126,758,-0.138670
"2913","12 - Trio Nordestino - São joão batizador.mp3", "Trio Nordestino","[1970] - Trio Nordestino - 1970 - No Meio das Meninas (Forró em vinil)","1970",2,154,940,-0.138686
"1768","07 safra boa.mp3", "Trio Nordestino","[1966] - Trio Nordestino - 1966 - O troféu é nosso (Forró em vinil)","1966",12,131,715,-0.138695
"20809","10 Bilma no Sapato-Domquixote.mp3", "DomquiXote","[2003] - DomquiXote - 2003 - O xote que dirá (Forró em vinil)","2003",14,115,599,-0.138736
"2140","03 Meu aquicó.mp3", "Alventino Cavalcanti","[1968] - Alventino Cavalcanti - 1968 - E muita cantiga nordestina (Forró em vinil)","1968",1,108,662,-0.138781
"13659","10 - Cachiado.mp3", "Adolfinho","[1988] - Adolfinho - 1988 - Forró Mimoso (Forró em vinil)","1988",4,82,476,-0.138790
"14027","03 Tô voltando.mp3", "Azulão","[1989] - Azulão - 1989 - Tô voltando (Forró em vinil)","1989",10,332,1978,-0.138793
"3865","04 - Assando Milho.mp3", "Baianinho da Sanfona","[1973] - Baianinho da Sanfona - 1973 - Forró sentido Forró em vinil)","1973",14,171,946,-0.138815
"22458","07 Jarrim de Fulô.mp3", "Trio Classe A","[2007] - Trio Classe A - 2007 - Lagrimas de Uma sanfona (Forró em vinil)","2007",3,8,25,-0.138889
"439","04 Poeira de morte.mp3", "Gordurinha","[1960] - 1960 - Gordurinha - Mamãe, estou agradando (Forró em vinil)","1960",2,12,58,-0.138889
"13000","10-NOSSO AMOR QUEIMOU-SE NA FOGUEIRA.mp3", "Anastácia","[1987] - Anastácia - 1987 - Quero você pra mim (Forró em vinil)","1987",1,211,1300,-0.138889
"10783","08. Coça-coça.mp3", "Zé Paraíba","[1982] - Zé Paraíba - 1982 - O homem do povo (Forró em vinil)","1982",1,16,91,-0.138889
"14627","11 A ditadura mole.mp3", "Genival Lacerda","[1990] - Genival Lacerda - 1990 - Negócio da China, com aquilo! (Forró em vinil)","1990",1,298,1839,-0.138915
"3695","12 - Trio Nordestino - Renovação.mp3", "Trio Nordestino","[1972] - Trio Nordestino - 1972 - Renovação (Forró em vinil)","1972",2,347,2134,-0.138945
"8458","08. Quase maluco.mp3", "Anastácia","[1980] - Anastácia - 1980  - Anastácia (Forró em vinil)","1980",1,298,1838,-0.138980
"2225","05-Valha-me Deus, Senhor São Bento.mp3", "Luiz Gonzaga","[1968] - Luiz Gonzaga - 1968 - Canaã (Forró em vinil)","1968",16,180,984,-0.138983
"20334","12 Forró na Cooperativa- Trio Juazeiro.mp3", "Cooperativa Brasil","[2002] - Cooperativa Brasil - 2002 - Cooperativa Brasil (Forró em vinil)","2002",1,37,221,-0.138996
"6648","03 - Lindo sabiá.mp3", "Joci Batista","[1977] - Joci Batista - 1977 - Modestia parte (forró em vinil)","1977",2,100,603,-0.139007
"17500","06 - Formiga de Roça.mp3", "Calango Aceso","[1996] - Calango Aceso - 1996 - Fom Fonrom Fomfom (Forró em vinil)","1996",6,126,731,-0.139050
"15794","05. Forró em Fortaleza.mp3", "Carlos André","[1993] - Carlos André - 1993 - Para recordar e xamegar (Forró em vinil)","1993",4,158,945,-0.139115
"5507","08 Vamos começar.mp3", "Luizinho Calixto","[1975] - Luizinho Calixto - 1975 - Vamos dançar forró (Forró em vinil)","1975",4,121,716,-0.139120
"2439","10-CANTO DO SABIÁ.mp3", "Dominguinhos","[1969] - Dominguinhos - 1969 - Cheinho de Molho (Forró em vinil)","1969",7,237,1409,-0.139141
"21139","05 - Sete Meninas.mp3", "Falamansa","[2004] - Falamansa - 2004 - Um dia perfeito (Forró em vinil)","2004",1,167,1025,-0.139145
"10025","09 Eu te quero Niza.mp3", "João do Pife","[1982] - 1982 - João do Pife - O rei do pife (Forró em vinil)","1982",3,78,458,-0.139147
"16365","06 Pisa na fulo - O cheiro da Carolina - Peba na pimenta.mp3", "Amelinha","[1994] - Amelinha - 1994 - Só forró (Forró em vinil)","1994",2,308,1889,-0.139154
"7502","08 Peneirado sacudido.mp3", "Walmir Silva","[1978] - Walmir Silva - 1978 - Peneirado sacudido (Forró em vinil)","1978",2,250,1530,-0.139169
"20782","08-O filho da exelencia.mp3", "Chico Pedrosa","[2003] - Chico Pedrosa - 2003 - Paisagem sertaneja (Poesia viva) (Forró em vinil)","2003",72,418,1996,-0.139179
"4865","09 noites brasileiras.mp3", "Luiz Gonzaga","[1974] - Luiz Gonzaga - 1974 - Sanfona do povo (forró em vinil)","1974",1,39,233,-0.139194
"11639","10 Paroliado.mp3", "Genival Lacerda","[1984] - Genival Lacerda - 1984 - Troque as pilhas, só não mate o véio (Forró em vinil)","1984",2,133,806,-0.139214
"3078","05 A carta do Coronel.mp3", "Coronel Ludugero","[1971] - Coronel Ludugero - 1971 - Muita saudade (Forró em vinil)","1971",4,131,777,-0.139254
"476","04. Madrugada.mp3", "Gerson Filho","[1960] - Gerson Filho - 1960 - Xodó de sanfoneiro (Forró em vinil)","1960",7,57,295,-0.139276
"764","07 Arrasta-pé no Cariri.mp3", "Severino Januário","[1961] - Severino Januário - 1961 - Xaxadinho das Alagoas (Forró em vinil)","1961",1,40,239,-0.139286
"712","03 Empatou.mp3", "Jackson do Pandeiro","[1961] - Jackson do Pandeiro - 1961 - Ritmo melodia e a personalidade de (Forró em vinil)","1961",13,75,357,-0.139326
"11936","01 Tá bom assim.mp3", "Gerson Filho","[1985] - 1985 - Gerson Filho -  A jóia do nordeste vol19 (Forró em vinil)","1985",21,151,761,-0.139335
"577","12 Tristeza de Juriti.mp3", "Paulo Tito","[1960] - Paulo Tito - 1960 - Baiano da Guanabara (Forró em vinil)","1960",7,24,91,-0.139344
"2339","Zé Calixto Sanfoneiro bom é 01 Chôro gaiato.mp3", "Zé Calixto","[1968] - Zé Calixto - 1968 - Sanfoneiro bom é (Forró em vinil)","1968",2,53,311,-0.139344
"4443","09. Minha partida.mp3", "Zetinha","[1973] - Zetinha - 1973 - É o norte que canta (Forró em vinil)","1973",1,307,1888,-0.139344
"20994","07 = FORRÓ DE NEGO  = autor,roque sena = tiziu.mp3", "Trio Araripe- Forró balanceado (forró em vinil)","[2004] - 2004 - Trio Araripe- Forró balanceado (forró em vinil)","2004",18,196,1063,-0.139389
"1709","11 Buraco De Tatu.mp3", "Luiz Gonzaga","[1966] - Luiz Gonzaga - 1966 - Sua sanfona e sua simpatia (Forró em vinil)","1966",3,72,420,-0.139394
"4564","03 O checheiro.mp3", "Elino Julião e Messias Holanda","[1974] - 1974 - Elino Julião e Messias Holanda - Dois sujeitos incrementados (Forró em vinil)","1974",26,381,2139,-0.139434
"1649","03- Falaram tanto.mp3", "Ary Lobo","[1966] - Ary Lobo - 1966 - Quem é o campeão (Forró em vinil)","1966",1,118,720,-0.139452
"3091","9. Seu Reverendo.mp3", "Genival Lacerda","[1971] - Genival Lacerda - 1971 - Mungangueiro Aloprado (Forró em vinil)","1971",4,349,2120,-0.139507
"671","06 - DOBRADINHO.mp3", "Chiquinho do Acordeon","[1961] - Chiquinho do Acordeon - 1961 - Valsas, Polcas e outras coisas (Forró em vinil)","1961",2,80,477,-0.139535
"5055","12 despedida.mp3", "Trio nordestino","[1974] - Trio nordestino - 1974 - Montanha Russa (forró em vinil)","1974",1,7,35,-0.139535
"15150","05 Faixa 5.mp3", "Tacyo Carvalho","[1991] - Tacyo Carvalho - 1991 - Estação do amor (Forró em vinil)","1991",2,251,1531,-0.139574
"11112","08-Canção da despedida.mp3", "Elba Ramalho","[1983] - Elba Ramalho - 1983 - Coração Brasileiro (Forró em vinil)","1983",3,228,1381,-0.139578
"17480","12 Coração Solitário.mp3", "Banda Aquárius","[1996] - Banda Aquárius - 1996 - Tem Gente (Forró em vinil)","1996",2,296,1808,-0.139601
"4472","01 Falou e disse.mp3", "Zé Calixto","[1973] - Zé Calixto - 1973 - Falou e disse (Forró em vinil)","1973",5,177,1050,-0.139610
"12986","11 - Arrastando asa.mp3", "Alcymar Monteiro","[1987] - Alcymar Monteiro - 1987 - Portas e Janelas (Forró em vinil)","1987",3,302,1836,-0.139654
"6531","01- MUITA COCADA PARA UM BAIANO SÓ- ( Dulval Vieira-Clemilda ) -MP3.mp3", "Clemilda","[1977] - Clemilda - 1977 - Forró no brejo (Forró em vinil)","1977",3,84,493,-0.139655
"5031","04-Ponteio.mp3", "Sivuca","[1974] - Sivuca - 1974 - Sivuca (Forró em vinil)","1974",1,238,1458,-0.139658
"14149","03. Pout-pouri_S. João na roça_Lá vem o dia_Festa boa_Nós vamos se virando.mp3", "Fátima Mello","[1989] - Fátima Mello - 1989 - Gostoso cafuné (Forró em vinil)","1989",1,334,2048,-0.139740
"14247","03 O sanfoneiro chegou.mp3", "Joãozinho do Exu","[1989] - Joãozinho do Exu - 1989 - Sanfona, disposição e garra - Forró pra valer (Forró em vinil)","1989",1,117,712,-0.139759
"10200","03 O japonezinho.mp3", "Benedito Nunes","[1982] - Benedito Nunes - 1982 - O complicado (Forró em vinil)","1982",4,37,195,-0.139831
"4911","04 - Quando eu vejo a Margarida.mp3", "Manézinho Araújo","[1974] - Manézinho Araújo - 1974 - O cabeça chata (Forró em vinil)","1974",1,243,1486,-0.139884
"13942","02 - Murro em ponta de faca.mp3", "Zinho","[1988] - Zinho - 1988 - Murro em ponta de faca (Forró em vinil)","1988",1,28,164,-0.139896
"6783","05 Sanfoninha velha amiga.mp3", "Pedro Raimundo","[1977] - Pedro Raimundo - 1977 - Adeus Mariana (Forró em vinil)","1977",1,308,1885,-0.139927
"7910","08 - Chá Cutuba.mp3", "Luiz Gonzaga","[1979] - Luiz Gonzaga - 1979 - Disco de Ouro - Vol. 02 (Forró em vinil)","1979",3,358,2176,-0.139929
"3356","12 prende o chinelo menina.mp3", "Gerson filho","[1972] - 1972 - Gerson filho - Oito baixos brasileiro (Forró em vinil)","1972",8,256,1508,-0.139955
"12494","10 saxofone porque choras.mp3", "Dominguinhos","[1986] - Dominguinhos - 1986 - Gostoso demais (Forró em vinil)","1986",8,340,2024,-0.139966
"18944","05 Bem querer.mp3", "Dominguinhos","[1999] - Dominguinhos - 1999 - Você vai ver o que é bom (Forró em vinil)","1999",8,279,1649,-0.139979
"5746","10 quebrando as pernas.mp3", "Geraldo Correia","[1976] - 1976 - Geraldo Correia - Este é meu (Forró em vinil)","1976",9,310,1831,-0.140000
"7404","02 Sorrindo pra não chorar.mp3", "Rogéria Ribeiro","[1978] - Rogéria Ribeiro - 1978 - A jogada é outra - Compacto duplo (Forró em vinil)","1978",2,364,2219,-0.140039
