id,song,artist,album,year,i,j,k,disruption
"22720","15 Brincando em Floripa.mp3", "Família Virgulino","[2008] - Família Virgulino - 2008 - Igual a um cometa (Forró em vinil)","2008",0,130,893,-0.127077
"24968","16 Canções de vaqueiro.mp3", "Kelvin Diniz","[2011] - Kelvin Diniz - Vaquejada (2011) (Forró em vinil)","2011",0,122,838,-0.127083
"8601","07 Pedaço de morena.mp3", "Elino Julião","[1980] - Elino Julião - 1980 - O preço do amor (Forró em vinil)","1980",1,251,1715,-0.127097
"5288","BROTO DO ROJÃO - B04 - CASAMENTO FORÇADO.mp3", "Broto do Rojão","[1975] - Broto do Rojão - 1975 - Abraço ao meu povo (Forró em vinil)","1975",3,230,1553,-0.127100
"8830","01 - Só Gosto de Tudo Grande.mp3", "Marinês","[1980] - Marinês - 1980 - Bate Coração (Forró em vinil)","1980",0,227,1559,-0.127100
"12966","10 - A PICADA DA COBRA.mp3", "Sandro Becker vol7 (Forró em vinil)","[1987] - 1987 - Sandro Becker vol7 (Forró em vinil)","1987",2,176,1191,-0.127100
"23120","5-Herança.mp3", "Claudio Rabeca","[2009] - Claudio Rabeca - 2009 - Luz do baião (Forró em vinil)","2009",0,45,309,-0.127119
"11203","06- amor pra delirar.mp3", "Jorge de Altinho","[1983] - Jorge de Altinho - 1983 - Canto livre (Forró em vinil)","1983",5,214,1425,-0.127129
"24937","02 - Retrato da Bahia.mp3", "Jó Miranda","[2011] - Jó Miranda - 2011 - O povo quer forró (Forró em vinil)","2011",0,209,1435,-0.127129
"12036","05 Te xingo mas te amo.mp3", "Durval Vieira","[1985] - Durval Vieira - 1985 - No dia que eu me casei (Forró em vinil)","1985",4,226,1516,-0.127148
"25905","07 No meu Cariri.mp3", "Evinha do Forró","[2013] - Evinha do Forró - 2013 - Rainha do Pé de Serrra (Forró em vinil)","2013",0,118,810,-0.127155
"5263","11-Samba_Choro.mp3", "Baiano e os Novos Caetanos","[1975] - Baiano e os Novos Caetanos - 1975 - Baiano e os Novos Caetanos 2 (Forró em vinil)","1975",0,346,2375,-0.127159
"16626","08 Amor amor.mp3", "Jilvan Monteiro","[1994] - Jilvan Monteiro - 1994 - Forró nas estrelas (Forró em vinil)","1994",0,213,1462,-0.127164
"14667","12 - Sem você para amar.mp3", "Jorge de Altinho","[1990] - Jorge de Altinho - 1990 - Sabor Brasil (Forró em vinil)","1990",3,157,1051,-0.127168
"11146","02 - QUERO BEIJAR.mp3", "Genival Lacerda","[1983] - Genival Lacerda - 1983 - Presente de nordestino (Forró em vinil)","1983",3,251,1696,-0.127179
"10964","04 - Forró em Candial.mp3", "Abdias","[1983] - Abdias - 1983 - Como Antigamente (Forró em vinil)","1983",2,271,1842,-0.127187
"17915","09 Quero ser seu dono.mp3", "Trio Sabiá","[1996] - Trio Sabiá - 1996 - Forró pra lá de bom (Forró em vinil)","1996",0,254,1743,-0.127191
"8734","06 Um beijo de amor.mp3", "José Duarte","[1980] - José Duarte - 1980 - Forró em Quizambú (Forró em vinil)","1980",4,83,534,-0.127214
"20338","09 O cheiro puro deste chão.mp3", "Dominguinhos","[2002] - Dominguinhos - 2002 - Chegando de mansinho (Forró em vinil)","2002",0,323,2216,-0.127215
"16980","15 Vamos viver.mp3", "Dominguinhos","[1995] - Dominguinhos - 1995 - É tradição (Forró em vinil)","1995",0,244,1674,-0.127216
"10347","07- rio una.mp3", "Jorge de Altinho","[1982] - Jorge de Altinho - 1982 - Meu cantar (Forró em vinil)","1982",0,57,391,-0.127232
"17726","05 Faixa 5 - Como Acorde de Sanfona.mp3", "João Sá","[1996] - João Sá - 1996 - Minha Estrada (Forró em vinil)","1996",1,200,1363,-0.127238
"8373","12 Eu sei de tudo.mp3", "Trio Nortista","[1980] - 1980 - Trio Nortista - O achado (Forró em vinil)","1980",4,139,918,-0.127238
"18261","03 Zé da Onça.mp3", "Waldonys","[1997] - Waldonys - 1997 - Coração da Sanfona (Forró em vinil)","1997",0,218,1495,-0.127262
"7973","11. O sertanejo espera.mp3", "Manoel David","[1979] - Manoel David - 1979 - Cultura racional (Forró em vinil)","1979",0,7,48,-0.127273
"27119","05 DE OLHO NELA.mp3", "Roberto Cruz","[2015] - Roberto Cruz - 2015 - Rasteira na Saudade (Forró em vinil)","2015",0,21,144,-0.127273
"12520","01-No Tinguelingue do Triângulo.mp3", "Erivaldo de Carira","[1986] - Erivaldo de Carira - 1986 - Mistura de forró (Forró em vinil)","1986",0,14,96,-0.127273
"22330","15 Conceição dos Coqueiros.mp3", "Elba Ramalho","[2007] - Elba Ramalho - 2007 - Qual o assunto que mais lhe interessa (Forró em vinil)","2007",0,417,2859,-0.127289
"8163","06. Nordeste Beleza (Ferreira Pinto).mp3", "Pinto do Acordeon","[1979] - Pinto do Acordeon - 1979 - Forró Cocota (Forró em vinil)","1979",1,298,2034,-0.127304
"10700","01 Eu quero é mais.mp3", "Trio Xamego","[1982] - Trio Xamego - 1982 - Eu quero é mais (Forró em vinil)","1982",0,204,1398,-0.127341
"10215","07 - Despedida das Cinco.mp3", "Chico Amaro","[1982] - Chico Amaro - 1982 - Forró em Cajazeiras (Forró em vinil)","1982",0,244,1672,-0.127349
"9354","04 segura as calças.mp3", "Dominguinhos","[1981] - Dominguinhos - 1981 - Querubim (Forró em vinil)","1981",0,235,1610,-0.127371
"11821","01 Pra la e pra ca.mp3", "Trio Nogueira","[1984] - Trio Nogueira - 1984 - Vida de Campo (Forró em vinil)","1984",0,268,1836,-0.127376
"12711","10 tome forró.mp3", "Messias Holanda","[1986] - Messias Holanda - 1986 - Eu arranco sua minhoca (Forró em vinil)","1986",0,134,918,-0.127376
"4329","01.VAQUEJADA.mp3", "Quinteto Violado","[1973] - Quinteto Violado - 1973 - Berra Boi (Forró em vinil)","1973",0,154,1055,-0.127378
"6365","02 Tempo certo.mp3", "Jacinto Limeira","[1977] - 1977 - Jacinto Limeira - Um trombone no forró (Forró em vinil)","1977",2,343,2332,-0.127381
"529","Julinho - 12 Saudade do Agreste - baião(Julinho).mp3", "Julinho e seus candangos","[1960] - Julinho e seus candangos - 1960 - Nordeste Alegre (Forró em vinil)","1960",2,42,270,-0.127389
"11273","09. Menina feiticeira.mp3", "Pinto do acordeon","[1983] - Pinto do acordeon - 1983 - Deixe o dia clarear (Forró em vinil)","1983",0,253,1733,-0.127392
"11860","07 O viajante.mp3", "Zenilton","[1984] - Zenilton - 1984 - Rola fogo pago (Forró em vinil)","1984",0,106,726,-0.127404
"11441","05 Faixa 5.mp3", "Zé Marcolino","[1983] - Zé Marcolino - 1983 - Sala de reboco (Forró em vinil)","1983",0,185,1267,-0.127410
"7994","Manoel De Elias - 9 - Apertando O Gato.mp3", "Manoel de Elias","[1979] - Manoel de Elias - 1979 - A discoteca do Mané...um forró incrementado (Forró em vinil)","1979",0,309,2116,-0.127423
"7950","05 tei tei no arraia.mp3", "Luiz Gonzaga","[1979] - Luiz Gonzaga - 1979 - Sangue de nordestino (Forró em vinil)","1979",1,296,2018,-0.127430
"23266","02 Esse xote.wma", "Heleno dos 8 Baixos","[2009] - Heleno dos 8 Baixos - 2009 - Sertão (Forró em vinil)","2009",0,340,2328,-0.127436
"21127","07 Casaco gibão.mp3", "Estação Caixa de Prego","[2004] - Estação Caixa de Prego - 2004 - Brasileirando (Forró em vinil)","2004",12,77,421,-0.127451
"12921","12 ingazeira.mp3", "Alcymar Monteiro","[1987] - 1987 - Alcymar Monteiro - Rosa dos ventos (Forró em vinil)","1987",1,92,621,-0.127451
"18979","01 - Você na minha vida.mp3", "Flávio José","[1999] - Flávio José - 1999 - Pra todo mundo (Forró em vinil)","1999",0,26,178,-0.127451
"24768","24 - Artista Desconhecido - Título Desconhecido.mp3", "Chuchu Beleza","[2011] - Chuchu Beleza - 2011 - Eu canto forró (Forró em vinil)","2011",0,207,1417,-0.127463
"6376","07 jardim colorido.mp3", "Jonas de Andrade com Trio Nortista (Forró em vinil)","[1977] - 1977 - Jonas de Andrade com Trio Nortista (Forró em vinil)","1977",5,321,2153,-0.127471
"17841","04 Carregado de amor.wma", "Os 3 do Nordeste","[1996] - Os 3 do Nordeste - 1996 - Ói nós aí (Forró em vinil)","1996",0,64,438,-0.127490
"9313","02- Silêncio.mp3", "Coronel Narcizinho","[1981] - Coronel Narcizinho - 1981 - Cel Narcizinho (Forró em vinil)","1981",0,320,2190,-0.127490
"10483","08 Ai! Ceará.mp3", "Os Caçulas do Baião","[1982] - Os Caçulas do Baião - 1982 - As 12 mais nordestinas (Forró em vinil)","1982",0,268,1834,-0.127498
"7829","01 Deixe aquele homem.mp3", "Elino Julião","[1979] - Elino Julião - 1979 - Meu coração é das mulheres (Forró em vinil)","1979",0,89,609,-0.127507
"15254","04 A filha de Babá.mp3", "Benicio Guimarães","[1992] - 1992 - Benicio Guimarães - O heroi da estrada vol 6 (Forró em vinil)","1992",8,319,2112,-0.127511
"9187","06 Lá vai forro.mp3", "Anastácia","[1981] - Anastácia - 1981 - Anastácia (Forró em vinil)","1981",8,46,244,-0.127517
"4771","04 - Celina.mp3", "Genival Lacerda","[1974] - Genival Lacerda - 1974 - O bom (Forró em vinil)","1974",1,20,128,-0.127517
"23479","15 Saudade de moio.mp3", "Trio Juriti","[2009] - Trio Juriti - 2009 - Cara a cara (Forró em vinil)","2009",0,19,130,-0.127517
"2865","04 Sanfoneiro Preguiçoso.mp3", "Marinalva","[1970] - Marinalva - 1970 - Eu também sou de lá (Forró em vinil)","1970",0,114,780,-0.127517
"17635","11 - Por te querer.mp3", "Eliezer Setton","[1996] - Eliezer Setton - 1996 - Cio do Grão (Forró em vinil)","1996",0,157,1074,-0.127539
"16778","01.Vou Matar Você Na Unha.mp3", "Pinto do acordeon","[1994] - Pinto do acordeon - 1994 - O rei do forró sou eu (Forró em vinil)","1994",0,94,643,-0.127544
"1146","04 Seu dia Chegará.mp3", "Zé Gonzaga e seu conjunto","[1963] - Zé Gonzaga e seu conjunto - 1963 - Alma de Sertanejo (Forró em vinil)","1963",1,26,169,-0.127551
"9695","10 Lembrando o passado.mp3", "Neira dos 8 Baixos","[1981] - Neira dos 8 Baixos - 1981 - Forró do grito (Forró em vinil)","1981",0,286,1956,-0.127565
"23650","07 – Chiclete com banana.wma", "Arlindo Moita","[2010] - Arlindo Moita - 2010 - Jackson, pra você eu tiro meu chapéu (Forró em vinil)","2010",0,258,1764,-0.127596
"21134","11 - Relaxa.mp3", "Falamansa","[2004] - Falamansa - 2004 - Um dia perfeito (Forró em vinil)","2004",1,62,415,-0.127615
"4152","11 Mineira.mp3", "Messias Holanda","[1973] - Messias Holanda - 1973 - Adeus Marina (Forró em vinil)","1973",0,200,1367,-0.127632
"19365","02   Vou te buscar.mp3", "Geraldo Azevedo","[2000] - Geraldo Azevedo - 2000 - Hoje Amanhã (Forró em vinil)","2000",6,18,70,-0.127660
"11267","10. Cuba na Cuca.mp3", "Oswaldinho","[1983] - Oswaldinho - 1983 - Céu e Chão (Forró em vinil)","1983",1,13,80,-0.127660
"5540","05. Eu sigo sozinho.mp3", "Noca do Acordeon","[1975] - Noca do Acordeon - 1975 - Está na onda (Forró em vinil)","1975",0,6,41,-0.127660
"15037","07 Temperatura máxima.mp3", "João Gonçalves","[1991] - João Gonçalves - 1991 - Mulher faixa preta (Forró em vinil)","1991",0,294,2008,-0.127715
"11574","02 - Siri malandro.mp3", "Edgar dos 8 Baixos","[1984] - Edgar dos 8 Baixos - 1984 - Forró na Fazenda Flor do Brejo (Forró em vinil)","1984",0,170,1161,-0.127724
"25785","09 Baião da garoa.mp3", "Zé Mocó","[2012] - Zé Mocó - Vol.09 - 2012 - Orgulho de nordestino (Forró em vinil)","2012",0,82,560,-0.127726
"8786","10 cego aderaldo.mp3", "Luiz Gonzaga","[1980] - Luiz Gonzaga - 1980 - O homem da terra (Forró em vinil)","1980",0,117,799,-0.127729
"10173","09- Choro de morena.mp3", "Banda de Pífanos de Caruaru","[1982] - Banda de Pífanos de Caruaru - 1982 - Raízes dos pífanos (Forró em vinil)","1982",0,35,239,-0.127737
"14344","10 Meu maior defeito.mp3", "Pinto do Acordeon","[1989] - Pinto do Acordeon - 1989 - A voz do sertão (Forró em vinil)","1989",0,134,915,-0.127741
"12239","11- Siri da Geni.mp3", "Trio Araruna","[1985] - Trio Araruna - 1985 - Xaxando miudinho (Forró em vinil)","1985",14,101,566,-0.127753
"3491","08 Feito de manteiga.mp3", "Jackson do Pandeiro","[1972] - Jackson do Pandeiro - 1972 - Sina de cigarra (Forró em vinil)","1972",0,145,990,-0.127753
"2372","06 A volta da arribação.mp3", "Zé do Baião","[1969] - 1969 - Zé do Baião - No oitão la de casa (Forró em vinil)","1969",4,172,1139,-0.127757
"15487","09 -  Seu Januário.mp3", "Luiz Gonzaga","[1992] - Luiz Gonzaga - 1992 - Êta cabra danado de bom (Forró em vinil)","1992",0,229,1563,-0.127790
"5331","07 Forró do Zé Mané.mp3", "Ciço do Pará","[1975] - Ciço do Pará - 1975 - Forró do Zé Pernambuco (Forró em vinil)","1975",0,286,1952,-0.127793
"9105","12 - naquela noite.mp3", "oswaldinho","[1980] - oswaldinho - 1980 - forró in concert (forro em vinil)","1980",0,274,1870,-0.127799
"17848","06 Você vai tocar.mp3", "Os Amantes do Forró","[1996] - Os Amantes do Forró - 1996 - Apêlo a sociedade (Forró em vinil)","1996",0,114,778,-0.127803
"14400","11 Foi num piscar de olho.mp3", "Trio Petrolina","[1989] - Trio Petrolina - 1989 - Quero parabenizar (Forró em vinil)","1989",0,34,232,-0.127820
"15677","04 chiclete com banana.mp3", "Fuba de Taperoá","[1993] - 1993 - Fuba de Taperoá - Chega de promessa (Forró em vinil)","1993",6,288,1912,-0.127833
"23312","09 K-Xim-Bodega.mp3", "K-Ximbinho","[2009] - K-Ximbinho - 2009 - Sanfonado (Forró em vinil)","2009",0,366,2497,-0.127838
"16101","02 eu piso e você pisa.mp3", "Os 3 do nordeste","[1993] - Os 3 do nordeste - 1993 - Pra gente se amar (forró em vinil)","1993",0,208,1419,-0.127843
"20493","02. Marcha Da Petrobrás.mp3", "Luiz Gonzaga","[2002] - Luiz Gonzaga - 2002 - 90 Aninhos (Forró em vinil)","2002",0,294,2005,-0.127882
"25930","14 Quebra Osso - Instrumental.mp3", "Gennaro","[2013] - Gennaro - 2013 - No Pé do Tocador (Forró em vinil)","2013",0,122,832,-0.127883
"3926","11 - Menina nova.mp3", "Caçulas do Baião","[1973] - Caçulas do Baião - 1973 - Verde e amarelo (Forró em vinil)","1973",1,354,2405,-0.127899
"9984","10- FECHEI A PORTA ( Renato Leite- Zé Paraiba ) mp3.mp3", "Zé Paraíba","[1981] - Zé Paraíba - 1981 - Zé Paraíba (Forró em vinil)","1981",0,275,1875,-0.127907
"13661","11 - Granito.mp3", "Adolfinho","[1988] - Adolfinho - 1988 - Forró Mimoso (Forró em vinil)","1988",3,288,1937,-0.127917
"23991","14 Pra Te Dar Amor (Gilvan Neves).mp3", "Gilvan Neves","[2010] - Gilvan Neves - 2010 - O forrozeiro romantico (Forró em vinil)","2010",0,263,1793,-0.127918
"20025","12 A Cura.mp3", "Santanna","[2001] - Santanna - 2001 - Xote Pé de Serra (Forró em vinil)","2001",0,323,2202,-0.127921
"10274","11 bate coração.mp3", "Elba Ramalho","[1982] - Elba Ramalho - 1982 - Alegria (Forró em vinil)","1982",1,159,1075,-0.127935
"17033","05 eu quero é botar meu bloco na rua.mp3", "Elba Ramalho","[1995] - Elba Ramalho - 1995 - Paisagem (Forró em vinil)","1995",0,207,1411,-0.127936
"6816","3 - SÃO JOÃO DO CARNEIRINHO DA ROÇA POLCA FOGUETEIRA.mp3", "Quinteto Violado","[1977] - Quinteto Violado - 1977 - Antologia do Baião (Forró em vinil)","1977",2,78,514,-0.127946
"23163","12-MEU AMOR VEM CÁ.mp3", "Damasio do Acordeon","[2009] - Damasio do Acordeon - 2009 - Sanfona sentida (Forró em vinil)","2009",0,304,2072,-0.127946
"12216","06 forro chorado.wma", "Sivuca","[1985] - Sivuca - 1985 - Seleção de Ouro melhor do forró (Forró em vinil)","1985",0,287,1956,-0.127954
"19288","01 A cigana lhe enganou (Juarez Santiago-Francisco Azulão).mp3", "Camarão","[2000] - Camarão - 2000 - Forrofando em Caruaru (Forró em vinil)","2000",0,27,184,-0.127962
"14662","09 - Boa viagem.mp3", "Jorge de Altinho","[1990] - Jorge de Altinho - 1990 - Sabor Brasil (Forró em vinil)","1990",12,163,1005,-0.127966
"6043","06 dez barrigudinhos.mp3", "Lucymar","[1976] - Lucymar - 1976 - O namoro e a poupança (Forró em vinil)","1976",0,348,2371,-0.127988
"7570","04 - Bate Quente.mp3", "Gerson Filho","[1979] - 1979 - Gerson Filho - 8 Baixos Brasileiros Vol. 02 (Forró em vinil)","1979",0,182,1240,-0.127989
"26028","05 - Feito Errado.mp3", "Os 3 do Nordeste","[2013] - Os 3 do Nordeste - 2013 - Pra Moçada (Forró em vinil)","2013",0,37,252,-0.128028
"4536","08. Lágrimas de namorado.mp3", "Zé Paraíba","[1973] - Zé Paraíba - 1973 - Chegou Zé Paraíba (Forró em vinil)","1973",1,138,931,-0.128037
"5186","07 - Era fogo.mp3", "trio mossoro","[1975] - 1975 - trio mossoro - forro do velho inacio","1975",0,287,1954,-0.128068
"17888","15 Gavião Penerador.mp3", "Rabo de Saia","[1996] - Rabo de Saia - 1996 - Eu Bebo Porque Gosto (Forró em vinil)","1996",0,78,531,-0.128079
"21122","11O desafio de Zé Limeira.mp3", "Estação Caixa de Prego","[2004] - Estação Caixa de Prego - 2004 - Brasileirando (Forró em vinil)","2004",0,358,2437,-0.128086
"10796","01 - Sanfoninha Matuta.mp3", "Zé Paraíba","[1982] - Zé Paraíba - 1982 - Tá tudo aqui (forró em vinil)","1982",0,233,1586,-0.128092
"8001","07 - Fim de carreira.mp3", "Marinês","[1979] - Marinês - 1979 - Atendendo meu povo (Forró em vinil)","1979",0,289,1967,-0.128103
"4042","03 Faixa 3.mp3", "Geraldo Correia","[1973] - Geraldo Correia - 1973 - Forró em Cajazeira (Forró em vinil)","1973",0,294,2001,-0.128105
"1529","01-Xote Em Fa.mp3", "Osvaldo Oliveira","[1965] - Osvaldo Oliveira - 1965 - Ê Cariri (Forró em vinil)","1965",0,108,735,-0.128114
"23795","19 - Conselho de amigo.mp3", "Dorgival Dantas","[2010] - Dorgival Dantas - 2010 - As quatro coisas melhores do mundo são três, forró e mulher! (Forró em vinil)","2010",0,236,1606,-0.128122
"3737","02. Estrada velha da Pavuna.mp3", "Zé Gonzaga","[1972] - Zé Gonzaga - 1972 - Zé Gonzaga (Forró em vinil)","1972",0,41,279,-0.128125
"15386","01 Forró do balancê.mp3", "Eugênio Bispo","[1992] - Eugênio Bispo - 1992 - Forró do balancê (forró em vinil)","1992",1,211,1427,-0.128127
"2294","12 - Arrasta Pé no Araripe.mp3", "Severino Januario","[1968] - Severino Januario - 1968 - Forró danado (Forró em vinil)","1968",2,171,1146,-0.128127
"11853","09 Alvoroço.mp3", "Xangai","[1984] - Xangai - 1984 - Mutirão da Vida (Forró em vinil)","1984",0,271,1844,-0.128132
"19558","02-Minha Deusa.mp3", "Vanildo de Pombos","[2000] - Vanildo de Pombos - 2000 - Homenageando o Brasil (Forró em vinil)","2000",5,282,1874,-0.128181
"8883","09 Xerem.mp3", "Nazaré Pereira","[1980] - Nazaré Pereira - 1980 - Natureza (Forró em vinil)","1980",0,287,1952,-0.128182
"3366","09 marieta.mp3", "Trio Nortista","[1972] - 1972 - Trio Nortista - Cantinho do amor (forró em vinil)","1972",1,282,1909,-0.128193
"1782","06 Qual é o pó.mp3", "Gordurinha","[1967] - 1967 - Gordurinha - Súplica cearense (Forró em vinil)","1967",1,46,304,-0.128205
"9981","11- TODO MUNDO QUER ( Zé Paraiba ) mp3.mp3", "Zé Paraíba","[1981] - Zé Paraíba - 1981 - Zé Paraíba (Forró em vinil)","1981",0,260,1768,-0.128205
"954","08 WALDICK SORIANO - Jura.mp3", "Waldick Soriano","[1962] - Waldick Soriano - 1962 - Sua Majestade a 8 Baixos (Forró em vinil)","1962",0,10,68,-0.128205
"27024","12 Tema para uma flor.mp3", "Jorge do Rojão","[2015] - Jorge do Rojão - 2015 - Clareou (Forró em vinil)","2015",0,5,34,-0.128205
"13331","02 Lua do céu.mp3", "Novinho da Paraíba","[1987] - Novinho da Paraíba - 1987 - Feitiço (Forró em vinil)","1987",0,262,1781,-0.128243
"9034","05 Recordando o nordeste.mp3", "Trio Siridó","[1980] - Trio Siridó - 1980 - Progresso da mandioca (Forró em vinil)","1980",0,240,1631,-0.128274
"26830","10 - Agora (part. Roberto Cruz).mp3", "Verônica Sanfoneira","[2014] - Verônica Sanfoneira - 2014 - A voz do tempo (Forró em vinil)","2014",0,44,299,-0.128280
"2713","06 - Nordeste Novo.mp3", "Anastácia -1970","[1970] - Anastácia -1970 - Canto do Sabiá (Forró em vinil)","1970",27,134,673,-0.128297
"24905","09 Funaré (Flávio Leandro) - part. Silvério Pessoa.wma", "Irah Caldeira","[2011] - Irah Caldeira - 2011 - Sem Segredo (Forró em vinil)","2011",0,165,1121,-0.128305
"14353","02 Pedido a Iemanjá.mp3", "Raimundinho do Acordeon","[1989] - Raimundinho do Acordeon - 1989 - Mistura gostosa (Forró em vinil)","1989",0,208,1413,-0.128316
"5793","11 Salve o Brasil.mp3", "Trio Nortista","[1976] - 1976 - Trio Nortista - Rapaz pobre (Forró em vinil)","1976",13,181,1115,-0.128342
"13214","09 Geme geme da sanfona.mp3", "Hermelinda","[1987] - Hermelinda - 1987 - Meu jeitinho de amar (Forró em vinil)","1987",0,268,1820,-0.128352
"3534","08 - Forró do Zé Buchudo.mp3", "Luiz Gonzaga","[1972] - Luiz Gonzaga - 1972 - Aquilo bom (Forró em vinil)","1972",3,46,286,-0.128358
"13387","05 Vamos fugir.mp3", "Ozeinha du xaxado","[1987] - Ozeinha du xaxado - 1987 - O passarinho que voa muito (Forró em vinil)","1987",0,119,808,-0.128371
"27000","02 - .mp3", "Forró de Lua","[2015] - Forró de Lua - 2015 - Aluado (Forró em vinil)","2015",0,19,129,-0.128378
"19831","02 - Falta.mp3", "Falamansa","[2001] - Falamansa - 2001 - Essa é pra voces (Forró em vinil)","2001",0,383,2600,-0.128394
"11118","09 O canto do sabiá.mp3", "Elino Julião","[1983] - Elino Julião - 1983 - Coração doce (Forró em vinil)","1983",1,174,1172,-0.128434
"8486","8- ilusão praieira.mp3", "Banda de Pau de Corda","[1980] - Banda de Pau de Corda - 1980 - Nossa dança (Forró em vinil)","1980",0,261,1771,-0.128445
"8474","06 - Forró imbiritado.mp3", "Assisão","[1980] - Assisão - 1980 - Carga de brasa (Forró em vinil)","1980",1,229,1545,-0.128451
"989","01 - La Vai Fumaça.mp3", "Gerson Filho","[1963] - 1963 - Gerson Filho - Lá Vai Fumaça - RCA (forró em vinil)","1963",22,87,397,-0.128458
"8743","05. Sinal de inteligencia.mp3", "João Gonçalves","[1980] - João Gonçalves - 1980 - João Gonçalves (Forró em vinil)","1980",0,102,692,-0.128463
"25564","09 Impertinente.mp3", "Marcelo Caldi","[2012] - Marcelo Caldi - 2012 - Tem Sanfona no Choro (Forró em vinil)","2012",0,37,251,-0.128472
"12304","10 Terra quente.mp3", "Zé Bettio","[1985] - Zé Bettio - 1985 - A música, a natureza e os animais (Forró em vinil)","1985",0,235,1594,-0.128486
"3063","06 Vou fazer na sua porta.mp3", "Coronel Ludugero","[1971] - Coronel Ludugero - 1971 - Ludugero casa uma filha (Forró em vinil)","1971",4,310,2067,-0.128517
"23929","14 Forr+¦ brasileir+úo.mp3", "Gaviões do Nordeste","[2010] - Gaviões do Nordeste - 2010 - Forró 100% pé de serra (Forró em vinil)","2010",0,314,2129,-0.128530
"7809","09 tudo é festa.mp3", "Edson Duarte","[1979] - Edson Duarte - 1979 - Feira de São Cristovão (Forró em vinil)","1979",0,330,2237,-0.128555
"17426","05 Não quero errar o caminho.mp3", "Zezinho do Acordeon","[1995] - Zezinho do Acordeon - 1995 - Não quero errar o caminho (Forró em vinil)","1995",0,176,1193,-0.128561
"5020","11 Tamanha ingratidão.mp3", "Sebastião do Rojão","[1974] - Sebastião do Rojão - 1974 - O ídolo do nordeste vol 2 (Forró em vinil)","1974",0,338,2291,-0.128566
"15871","06 Um abraço no Romeu.mp3", "Dominguinhos","[1993] - Dominguinhos - 1993 - O trinado do trovão (Forró em viniil)","1993",3,12,55,-0.128571
"18056","06 - O Circo Chegou.mp3", "Jerimum","[1997] - Jerimum - 1997 - Diferente (Forró em vinil)","1997",1,10,59,-0.128571
"17069","01 TARECO E MARIOLA.mp3", "Flavio José","[1995] - Flavio José - 1995 - Tareco e mariola (Forro em vinil)","1995",0,9,61,-0.128571
"12918","01 rosa dos ventos.mp3", "Alcymar Monteiro","[1987] - 1987 - Alcymar Monteiro - Rosa dos ventos (Forró em vinil)","1987",8,250,1624,-0.128587
"26410","05 O ciumento.mp3", "Edson Duarte","[2014] - Edson Duarte - 2014 - Jogo de palito (Forró em vinil)","2014",0,85,576,-0.128593
"4989","07 Aqui se faz aqui se paga.mp3", "Osvaldo Oliveira","[1974] - Osvaldo Oliveira - 1974 - O versátil (Forró em vinil)","1974",0,290,1965,-0.128603
"14194","04-Choro (Zé Ramos e Hermelinda ).mp3", "Hermelinda","[1989] - Hermelinda - 1989 - Vem me ver (Forró em vinil)","1989",0,169,1145,-0.128615
"7022","06 coirana.mp3", "Anastácia","[1978] - Anastácia - 1978 - Você é meu xamego (Forró em vinil)","1978",0,280,1897,-0.128617
"9967","01. Roseira do norte.mp3", "Zé Mamede","[1981] - Zé Mamede - 1981 - Forró do rato molhado (Forró em vinil)","1981",0,288,1951,-0.128629
"27085","02 Melô do peru.mp3", "Os Filhos do Nordeste","[2015] - Os Filhos do Nordeste - 2015 - Xote coladinho (Forró em vinil)","2015",0,22,149,-0.128655
"13075","08 - Pagodiá (part. Diplomatas do Samba).mp3", "Clemilda","[1987] - Clemilda - 1987 - Forró & Suor (Forró em vinil)","1987",0,233,1578,-0.128658
"20569","01 - Hipnose.mp3", "Oswaldinho","[2002] - Oswaldinho - 2002 - Asa branca Blues (Forró em vinil)","2002",0,369,2499,-0.128661
"2369","03 Maria, vem cá.mp3", "Zé do Baião","[1969] - 1969 - Zé do Baião - No oitão la de casa (Forró em vinil)","1969",26,266,1573,-0.128686
"9563","07 No tempo de meus avós.mp3", "João Gonçalves","[1981] - João Gonçalves - 1981 - Preserve os pássaros (Forró em vinil)","1981",0,240,1625,-0.128686
"15928","03 Forró da tremedeira.mp3", "Flávio José","[1993] - Flávio José - 1993 - Terra prometida (Forró em vinil)","1993",0,109,738,-0.128689
"23558","01 - Esta Saudade.mp3", "Abdias do Acordeon","[2010] - Abdias do Acordeon - 2010 - Sou feliz assim (Forró em vinil)","2010",0,270,1828,-0.128694
"7645","03 Forró de mizae.mp3", "Albérico Sá","[1979] - Albérico Sá - 1979 - Compacto duplo(Forró em vinil)","1979",2,306,2054,-0.128704
"12625","12- frevança.mp3", "Jorge de Altinho","[1986] - Jorge de Altinho - 1986 - clima de festa (Forró em vinil)","1986",0,217,1469,-0.128707
"1600","09- Sassaruê.mp3", "Vanja Orico","[1965] - Vanja Orico - 1965 - Vanja Orico (Forró em vinil)","1965",20,59,224,-0.128713
"2463","02 Machucadinho.mp3", "Gerson Filho","[1969] - Gerson Filho - 1969 - Ingazeira do norte (Forró em vinil)","1969",4,17,80,-0.128713
"3102","1. Vou Voltar Pra Meu Amor.mp3", "Genival Lacerda","[1971] - Genival Lacerda - 1971 - Mungangueiro Aloprado (Forró em vinil)","1971",3,16,82,-0.128713
